targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,targetName,comparatorName
211220000,431220000,-1,NA,albiglutide no-met middle-age,glipizide no-met middle-age
211230000,431230000,-1,NA,albiglutide no-met older-age,glipizide no-met older-age
211200010,431200010,-1,NA,albiglutide no-met low-cvr,glipizide no-met low-cvr
211200020,431200020,-1,NA,albiglutide no-met higher-cvr,glipizide no-met higher-cvr
211201000,431201000,-1,NA,albiglutide no-met female,glipizide no-met female
211202000,431202000,-1,NA,albiglutide no-met male,glipizide no-met male
211200100,431200100,-1,NA,albiglutide no-met black,glipizide no-met black
211200001,431200001,-1,NA,albiglutide no-met without-rdz,glipizide no-met without-rdz
211200002,431200002,-1,NA,albiglutide no-met with-rdz,glipizide no-met with-rdz
212200000,432200000,-1,NA,albiglutide main ot2 no-met,glipizide main ot2 no-met
212210000,432210000,-1,NA,albiglutide ot2 no-met younger-age,glipizide ot2 no-met younger-age
212220000,432220000,-1,NA,albiglutide ot2 no-met middle-age,glipizide ot2 no-met middle-age
212230000,432230000,-1,NA,albiglutide ot2 no-met older-age,glipizide ot2 no-met older-age
212200010,432200010,-1,NA,albiglutide ot2 no-met low-cvr,glipizide ot2 no-met low-cvr
212200020,432200020,-1,NA,albiglutide ot2 no-met higher-cvr,glipizide ot2 no-met higher-cvr
212201000,432201000,-1,NA,albiglutide ot2 no-met female,glipizide ot2 no-met female
212202000,432202000,-1,NA,albiglutide ot2 no-met male,glipizide ot2 no-met male
212200100,432200100,-1,NA,albiglutide ot2 no-met black,glipizide ot2 no-met black
212200001,432200001,-1,NA,albiglutide ot2 no-met without-rdz,glipizide ot2 no-met without-rdz
212200002,432200002,-1,NA,albiglutide ot2 no-met with-rdz,glipizide ot2 no-met with-rdz
211100000,441100000,-1,NA,albiglutide main,gliquidone main
211110000,441110000,-1,NA,albiglutide younger-age,gliquidone younger-age
211120000,441120000,-1,NA,albiglutide middle-age,gliquidone middle-age
211130000,441130000,-1,NA,albiglutide older-age,gliquidone older-age
211100010,441100010,-1,NA,albiglutide low-cvr,gliquidone low-cvr
211100020,441100020,-1,NA,albiglutide higher-cvr,gliquidone higher-cvr
211101000,441101000,-1,NA,albiglutide female,gliquidone female
211102000,441102000,-1,NA,albiglutide male,gliquidone male
211100100,441100100,-1,NA,albiglutide black,gliquidone black
211100001,441100001,-1,NA,albiglutide without-rdz,gliquidone without-rdz
211100002,441100002,-1,NA,albiglutide with-rdz,gliquidone with-rdz
212100000,442100000,-1,NA,albiglutide main ot2,gliquidone main ot2
212110000,442110000,-1,NA,albiglutide ot2 younger-age,gliquidone ot2 younger-age
212120000,442120000,-1,NA,albiglutide ot2 middle-age,gliquidone ot2 middle-age
212130000,442130000,-1,NA,albiglutide ot2 older-age,gliquidone ot2 older-age
212100010,442100010,-1,NA,albiglutide ot2 low-cvr,gliquidone ot2 low-cvr
212100020,442100020,-1,NA,albiglutide ot2 higher-cvr,gliquidone ot2 higher-cvr
212101000,442101000,-1,NA,albiglutide ot2 female,gliquidone ot2 female
212102000,442102000,-1,NA,albiglutide ot2 male,gliquidone ot2 male
212100100,442100100,-1,NA,albiglutide ot2 black,gliquidone ot2 black
212100001,442100001,-1,NA,albiglutide ot2 without-rdz,gliquidone ot2 without-rdz
212100002,442100002,-1,NA,albiglutide ot2 with-rdz,gliquidone ot2 with-rdz
211200000,441200000,-1,NA,albiglutide main no-met,gliquidone main no-met
211210000,441210000,-1,NA,albiglutide no-met younger-age,gliquidone no-met younger-age
211220000,441220000,-1,NA,albiglutide no-met middle-age,gliquidone no-met middle-age
211230000,441230000,-1,NA,albiglutide no-met older-age,gliquidone no-met older-age
211200010,441200010,-1,NA,albiglutide no-met low-cvr,gliquidone no-met low-cvr
211200020,441200020,-1,NA,albiglutide no-met higher-cvr,gliquidone no-met higher-cvr
211201000,441201000,-1,NA,albiglutide no-met female,gliquidone no-met female
211202000,441202000,-1,NA,albiglutide no-met male,gliquidone no-met male
211200100,441200100,-1,NA,albiglutide no-met black,gliquidone no-met black
211200001,441200001,-1,NA,albiglutide no-met without-rdz,gliquidone no-met without-rdz
211200002,441200002,-1,NA,albiglutide no-met with-rdz,gliquidone no-met with-rdz
212200000,442200000,-1,NA,albiglutide main ot2 no-met,gliquidone main ot2 no-met
212210000,442210000,-1,NA,albiglutide ot2 no-met younger-age,gliquidone ot2 no-met younger-age
212220000,442220000,-1,NA,albiglutide ot2 no-met middle-age,gliquidone ot2 no-met middle-age
212230000,442230000,-1,NA,albiglutide ot2 no-met older-age,gliquidone ot2 no-met older-age
212200010,442200010,-1,NA,albiglutide ot2 no-met low-cvr,gliquidone ot2 no-met low-cvr
212200020,442200020,-1,NA,albiglutide ot2 no-met higher-cvr,gliquidone ot2 no-met higher-cvr
212201000,442201000,-1,NA,albiglutide ot2 no-met female,gliquidone ot2 no-met female
212202000,442202000,-1,NA,albiglutide ot2 no-met male,gliquidone ot2 no-met male
212200100,442200100,-1,NA,albiglutide ot2 no-met black,gliquidone ot2 no-met black
212200001,442200001,-1,NA,albiglutide ot2 no-met without-rdz,gliquidone ot2 no-met without-rdz
212200002,442200002,-1,NA,albiglutide ot2 no-met with-rdz,gliquidone ot2 no-met with-rdz
211100000,451100000,-1,NA,albiglutide main,glyburide main
211110000,451110000,-1,NA,albiglutide younger-age,glyburide younger-age
211120000,451120000,-1,NA,albiglutide middle-age,glyburide middle-age
211130000,451130000,-1,NA,albiglutide older-age,glyburide older-age
211100010,451100010,-1,NA,albiglutide low-cvr,glyburide low-cvr
211100020,451100020,-1,NA,albiglutide higher-cvr,glyburide higher-cvr
211101000,451101000,-1,NA,albiglutide female,glyburide female
211102000,451102000,-1,NA,albiglutide male,glyburide male
211100100,451100100,-1,NA,albiglutide black,glyburide black
211100001,451100001,-1,NA,albiglutide without-rdz,glyburide without-rdz
211100002,451100002,-1,NA,albiglutide with-rdz,glyburide with-rdz
212100000,452100000,-1,NA,albiglutide main ot2,glyburide main ot2
212110000,452110000,-1,NA,albiglutide ot2 younger-age,glyburide ot2 younger-age
212120000,452120000,-1,NA,albiglutide ot2 middle-age,glyburide ot2 middle-age
212130000,452130000,-1,NA,albiglutide ot2 older-age,glyburide ot2 older-age
212100010,452100010,-1,NA,albiglutide ot2 low-cvr,glyburide ot2 low-cvr
212100020,452100020,-1,NA,albiglutide ot2 higher-cvr,glyburide ot2 higher-cvr
212101000,452101000,-1,NA,albiglutide ot2 female,glyburide ot2 female
212102000,452102000,-1,NA,albiglutide ot2 male,glyburide ot2 male
212100100,452100100,-1,NA,albiglutide ot2 black,glyburide ot2 black
212100001,452100001,-1,NA,albiglutide ot2 without-rdz,glyburide ot2 without-rdz
212100002,452100002,-1,NA,albiglutide ot2 with-rdz,glyburide ot2 with-rdz
211200000,451200000,-1,NA,albiglutide main no-met,glyburide main no-met
211210000,451210000,-1,NA,albiglutide no-met younger-age,glyburide no-met younger-age
211220000,451220000,-1,NA,albiglutide no-met middle-age,glyburide no-met middle-age
211230000,451230000,-1,NA,albiglutide no-met older-age,glyburide no-met older-age
211200010,451200010,-1,NA,albiglutide no-met low-cvr,glyburide no-met low-cvr
211200020,451200020,-1,NA,albiglutide no-met higher-cvr,glyburide no-met higher-cvr
211201000,451201000,-1,NA,albiglutide no-met female,glyburide no-met female
211202000,451202000,-1,NA,albiglutide no-met male,glyburide no-met male
211200100,451200100,-1,NA,albiglutide no-met black,glyburide no-met black
211200001,451200001,-1,NA,albiglutide no-met without-rdz,glyburide no-met without-rdz
211200002,451200002,-1,NA,albiglutide no-met with-rdz,glyburide no-met with-rdz
212200000,452200000,-1,NA,albiglutide main ot2 no-met,glyburide main ot2 no-met
212210000,452210000,-1,NA,albiglutide ot2 no-met younger-age,glyburide ot2 no-met younger-age
212220000,452220000,-1,NA,albiglutide ot2 no-met middle-age,glyburide ot2 no-met middle-age
212230000,452230000,-1,NA,albiglutide ot2 no-met older-age,glyburide ot2 no-met older-age
212200010,452200010,-1,NA,albiglutide ot2 no-met low-cvr,glyburide ot2 no-met low-cvr
212200020,452200020,-1,NA,albiglutide ot2 no-met higher-cvr,glyburide ot2 no-met higher-cvr
212201000,452201000,-1,NA,albiglutide ot2 no-met female,glyburide ot2 no-met female
212202000,452202000,-1,NA,albiglutide ot2 no-met male,glyburide ot2 no-met male
212200100,452200100,-1,NA,albiglutide ot2 no-met black,glyburide ot2 no-met black
212200001,452200001,-1,NA,albiglutide ot2 no-met without-rdz,glyburide ot2 no-met without-rdz
212200002,452200002,-1,NA,albiglutide ot2 no-met with-rdz,glyburide ot2 no-met with-rdz
211100000,461100000,-1,NA,albiglutide main,tolazamide main
211110000,461110000,-1,NA,albiglutide younger-age,tolazamide younger-age
211120000,461120000,-1,NA,albiglutide middle-age,tolazamide middle-age
211130000,461130000,-1,NA,albiglutide older-age,tolazamide older-age
211100010,461100010,-1,NA,albiglutide low-cvr,tolazamide low-cvr
211100020,461100020,-1,NA,albiglutide higher-cvr,tolazamide higher-cvr
211101000,461101000,-1,NA,albiglutide female,tolazamide female
211102000,461102000,-1,NA,albiglutide male,tolazamide male
211100100,461100100,-1,NA,albiglutide black,tolazamide black
211100001,461100001,-1,NA,albiglutide without-rdz,tolazamide without-rdz
211100002,461100002,-1,NA,albiglutide with-rdz,tolazamide with-rdz
212100000,462100000,-1,NA,albiglutide main ot2,tolazamide main ot2
212110000,462110000,-1,NA,albiglutide ot2 younger-age,tolazamide ot2 younger-age
212120000,462120000,-1,NA,albiglutide ot2 middle-age,tolazamide ot2 middle-age
212130000,462130000,-1,NA,albiglutide ot2 older-age,tolazamide ot2 older-age
212100010,462100010,-1,NA,albiglutide ot2 low-cvr,tolazamide ot2 low-cvr
212100020,462100020,-1,NA,albiglutide ot2 higher-cvr,tolazamide ot2 higher-cvr
212101000,462101000,-1,NA,albiglutide ot2 female,tolazamide ot2 female
212102000,462102000,-1,NA,albiglutide ot2 male,tolazamide ot2 male
212100100,462100100,-1,NA,albiglutide ot2 black,tolazamide ot2 black
212100001,462100001,-1,NA,albiglutide ot2 without-rdz,tolazamide ot2 without-rdz
212100002,462100002,-1,NA,albiglutide ot2 with-rdz,tolazamide ot2 with-rdz
211200000,461200000,-1,NA,albiglutide main no-met,tolazamide main no-met
211210000,461210000,-1,NA,albiglutide no-met younger-age,tolazamide no-met younger-age
211220000,461220000,-1,NA,albiglutide no-met middle-age,tolazamide no-met middle-age
211230000,461230000,-1,NA,albiglutide no-met older-age,tolazamide no-met older-age
211200010,461200010,-1,NA,albiglutide no-met low-cvr,tolazamide no-met low-cvr
211200020,461200020,-1,NA,albiglutide no-met higher-cvr,tolazamide no-met higher-cvr
211201000,461201000,-1,NA,albiglutide no-met female,tolazamide no-met female
211202000,461202000,-1,NA,albiglutide no-met male,tolazamide no-met male
211200100,461200100,-1,NA,albiglutide no-met black,tolazamide no-met black
211200001,461200001,-1,NA,albiglutide no-met without-rdz,tolazamide no-met without-rdz
211200002,461200002,-1,NA,albiglutide no-met with-rdz,tolazamide no-met with-rdz
212200000,462200000,-1,NA,albiglutide main ot2 no-met,tolazamide main ot2 no-met
212210000,462210000,-1,NA,albiglutide ot2 no-met younger-age,tolazamide ot2 no-met younger-age
212220000,462220000,-1,NA,albiglutide ot2 no-met middle-age,tolazamide ot2 no-met middle-age
212230000,462230000,-1,NA,albiglutide ot2 no-met older-age,tolazamide ot2 no-met older-age
212200010,462200010,-1,NA,albiglutide ot2 no-met low-cvr,tolazamide ot2 no-met low-cvr
212200020,462200020,-1,NA,albiglutide ot2 no-met higher-cvr,tolazamide ot2 no-met higher-cvr
212201000,462201000,-1,NA,albiglutide ot2 no-met female,tolazamide ot2 no-met female
212202000,462202000,-1,NA,albiglutide ot2 no-met male,tolazamide ot2 no-met male
212200100,462200100,-1,NA,albiglutide ot2 no-met black,tolazamide ot2 no-met black
212200001,462200001,-1,NA,albiglutide ot2 no-met without-rdz,tolazamide ot2 no-met without-rdz
212200002,462200002,-1,NA,albiglutide ot2 no-met with-rdz,tolazamide ot2 no-met with-rdz
211100000,471100000,-1,NA,albiglutide main,tolbutamide main
211110000,471110000,-1,NA,albiglutide younger-age,tolbutamide younger-age
211120000,471120000,-1,NA,albiglutide middle-age,tolbutamide middle-age
211130000,471130000,-1,NA,albiglutide older-age,tolbutamide older-age
211100010,471100010,-1,NA,albiglutide low-cvr,tolbutamide low-cvr
211100020,471100020,-1,NA,albiglutide higher-cvr,tolbutamide higher-cvr
211101000,471101000,-1,NA,albiglutide female,tolbutamide female
211102000,471102000,-1,NA,albiglutide male,tolbutamide male
211100100,471100100,-1,NA,albiglutide black,tolbutamide black
211100001,471100001,-1,NA,albiglutide without-rdz,tolbutamide without-rdz
211100002,471100002,-1,NA,albiglutide with-rdz,tolbutamide with-rdz
212100000,472100000,-1,NA,albiglutide main ot2,tolbutamide main ot2
212110000,472110000,-1,NA,albiglutide ot2 younger-age,tolbutamide ot2 younger-age
212120000,472120000,-1,NA,albiglutide ot2 middle-age,tolbutamide ot2 middle-age
212130000,472130000,-1,NA,albiglutide ot2 older-age,tolbutamide ot2 older-age
212100010,472100010,-1,NA,albiglutide ot2 low-cvr,tolbutamide ot2 low-cvr
212100020,472100020,-1,NA,albiglutide ot2 higher-cvr,tolbutamide ot2 higher-cvr
212101000,472101000,-1,NA,albiglutide ot2 female,tolbutamide ot2 female
212102000,472102000,-1,NA,albiglutide ot2 male,tolbutamide ot2 male
212100100,472100100,-1,NA,albiglutide ot2 black,tolbutamide ot2 black
212100001,472100001,-1,NA,albiglutide ot2 without-rdz,tolbutamide ot2 without-rdz
212100002,472100002,-1,NA,albiglutide ot2 with-rdz,tolbutamide ot2 with-rdz
211200000,471200000,-1,NA,albiglutide main no-met,tolbutamide main no-met
211210000,471210000,-1,NA,albiglutide no-met younger-age,tolbutamide no-met younger-age
211220000,471220000,-1,NA,albiglutide no-met middle-age,tolbutamide no-met middle-age
211230000,471230000,-1,NA,albiglutide no-met older-age,tolbutamide no-met older-age
211200010,471200010,-1,NA,albiglutide no-met low-cvr,tolbutamide no-met low-cvr
211200020,471200020,-1,NA,albiglutide no-met higher-cvr,tolbutamide no-met higher-cvr
211201000,471201000,-1,NA,albiglutide no-met female,tolbutamide no-met female
211202000,471202000,-1,NA,albiglutide no-met male,tolbutamide no-met male
211200100,471200100,-1,NA,albiglutide no-met black,tolbutamide no-met black
211200001,471200001,-1,NA,albiglutide no-met without-rdz,tolbutamide no-met without-rdz
211200002,471200002,-1,NA,albiglutide no-met with-rdz,tolbutamide no-met with-rdz
212200000,472200000,-1,NA,albiglutide main ot2 no-met,tolbutamide main ot2 no-met
212210000,472210000,-1,NA,albiglutide ot2 no-met younger-age,tolbutamide ot2 no-met younger-age
212220000,472220000,-1,NA,albiglutide ot2 no-met middle-age,tolbutamide ot2 no-met middle-age
212230000,472230000,-1,NA,albiglutide ot2 no-met older-age,tolbutamide ot2 no-met older-age
212200010,472200010,-1,NA,albiglutide ot2 no-met low-cvr,tolbutamide ot2 no-met low-cvr
212200020,472200020,-1,NA,albiglutide ot2 no-met higher-cvr,tolbutamide ot2 no-met higher-cvr
212201000,472201000,-1,NA,albiglutide ot2 no-met female,tolbutamide ot2 no-met female
212202000,472202000,-1,NA,albiglutide ot2 no-met male,tolbutamide ot2 no-met male
212200100,472200100,-1,NA,albiglutide ot2 no-met black,tolbutamide ot2 no-met black
212200001,472200001,-1,NA,albiglutide ot2 no-met without-rdz,tolbutamide ot2 no-met without-rdz
212200002,472200002,-1,NA,albiglutide ot2 no-met with-rdz,tolbutamide ot2 no-met with-rdz
221100000,231100000,-1,NA,dulaglutide main,exenatide main
221110000,231110000,-1,NA,dulaglutide younger-age,exenatide younger-age
221120000,231120000,-1,NA,dulaglutide middle-age,exenatide middle-age
221130000,231130000,-1,NA,dulaglutide older-age,exenatide older-age
221100010,231100010,-1,NA,dulaglutide low-cvr,exenatide low-cvr
221100020,231100020,-1,NA,dulaglutide higher-cvr,exenatide higher-cvr
221101000,231101000,-1,NA,dulaglutide female,exenatide female
221102000,231102000,-1,NA,dulaglutide male,exenatide male
221100100,231100100,-1,NA,dulaglutide black,exenatide black
221100001,231100001,-1,NA,dulaglutide without-rdz,exenatide without-rdz
221100002,231100002,-1,NA,dulaglutide with-rdz,exenatide with-rdz
222100000,232100000,-1,NA,dulaglutide main ot2,exenatide main ot2
222110000,232110000,-1,NA,dulaglutide ot2 younger-age,exenatide ot2 younger-age
222120000,232120000,-1,NA,dulaglutide ot2 middle-age,exenatide ot2 middle-age
222130000,232130000,-1,NA,dulaglutide ot2 older-age,exenatide ot2 older-age
222100010,232100010,-1,NA,dulaglutide ot2 low-cvr,exenatide ot2 low-cvr
222100020,232100020,-1,NA,dulaglutide ot2 higher-cvr,exenatide ot2 higher-cvr
222101000,232101000,-1,NA,dulaglutide ot2 female,exenatide ot2 female
222102000,232102000,-1,NA,dulaglutide ot2 male,exenatide ot2 male
222100100,232100100,-1,NA,dulaglutide ot2 black,exenatide ot2 black
222100001,232100001,-1,NA,dulaglutide ot2 without-rdz,exenatide ot2 without-rdz
222100002,232100002,-1,NA,dulaglutide ot2 with-rdz,exenatide ot2 with-rdz
221200000,231200000,-1,NA,dulaglutide main no-met,exenatide main no-met
221210000,231210000,-1,NA,dulaglutide no-met younger-age,exenatide no-met younger-age
221220000,231220000,-1,NA,dulaglutide no-met middle-age,exenatide no-met middle-age
221230000,231230000,-1,NA,dulaglutide no-met older-age,exenatide no-met older-age
221200010,231200010,-1,NA,dulaglutide no-met low-cvr,exenatide no-met low-cvr
221200020,231200020,-1,NA,dulaglutide no-met higher-cvr,exenatide no-met higher-cvr
221201000,231201000,-1,NA,dulaglutide no-met female,exenatide no-met female
221202000,231202000,-1,NA,dulaglutide no-met male,exenatide no-met male
221200100,231200100,-1,NA,dulaglutide no-met black,exenatide no-met black
221200001,231200001,-1,NA,dulaglutide no-met without-rdz,exenatide no-met without-rdz
221200002,231200002,-1,NA,dulaglutide no-met with-rdz,exenatide no-met with-rdz
222200000,232200000,-1,NA,dulaglutide main ot2 no-met,exenatide main ot2 no-met
222210000,232210000,-1,NA,dulaglutide ot2 no-met younger-age,exenatide ot2 no-met younger-age
222220000,232220000,-1,NA,dulaglutide ot2 no-met middle-age,exenatide ot2 no-met middle-age
222230000,232230000,-1,NA,dulaglutide ot2 no-met older-age,exenatide ot2 no-met older-age
222200010,232200010,-1,NA,dulaglutide ot2 no-met low-cvr,exenatide ot2 no-met low-cvr
222200020,232200020,-1,NA,dulaglutide ot2 no-met higher-cvr,exenatide ot2 no-met higher-cvr
222201000,232201000,-1,NA,dulaglutide ot2 no-met female,exenatide ot2 no-met female
222202000,232202000,-1,NA,dulaglutide ot2 no-met male,exenatide ot2 no-met male
222200100,232200100,-1,NA,dulaglutide ot2 no-met black,exenatide ot2 no-met black
222200001,232200001,-1,NA,dulaglutide ot2 no-met without-rdz,exenatide ot2 no-met without-rdz
222200002,232200002,-1,NA,dulaglutide ot2 no-met with-rdz,exenatide ot2 no-met with-rdz
221100000,241100000,-1,NA,dulaglutide main,liraglutide main
221110000,241110000,-1,NA,dulaglutide younger-age,liraglutide younger-age
221120000,241120000,-1,NA,dulaglutide middle-age,liraglutide middle-age
221130000,241130000,-1,NA,dulaglutide older-age,liraglutide older-age
221100010,241100010,-1,NA,dulaglutide low-cvr,liraglutide low-cvr
221100020,241100020,-1,NA,dulaglutide higher-cvr,liraglutide higher-cvr
221101000,241101000,-1,NA,dulaglutide female,liraglutide female
221102000,241102000,-1,NA,dulaglutide male,liraglutide male
221100100,241100100,-1,NA,dulaglutide black,liraglutide black
221100001,241100001,-1,NA,dulaglutide without-rdz,liraglutide without-rdz
221100002,241100002,-1,NA,dulaglutide with-rdz,liraglutide with-rdz
222100000,242100000,-1,NA,dulaglutide main ot2,liraglutide main ot2
222110000,242110000,-1,NA,dulaglutide ot2 younger-age,liraglutide ot2 younger-age
222120000,242120000,-1,NA,dulaglutide ot2 middle-age,liraglutide ot2 middle-age
222130000,242130000,-1,NA,dulaglutide ot2 older-age,liraglutide ot2 older-age
222100010,242100010,-1,NA,dulaglutide ot2 low-cvr,liraglutide ot2 low-cvr
222100020,242100020,-1,NA,dulaglutide ot2 higher-cvr,liraglutide ot2 higher-cvr
222101000,242101000,-1,NA,dulaglutide ot2 female,liraglutide ot2 female
222102000,242102000,-1,NA,dulaglutide ot2 male,liraglutide ot2 male
222100100,242100100,-1,NA,dulaglutide ot2 black,liraglutide ot2 black
222100001,242100001,-1,NA,dulaglutide ot2 without-rdz,liraglutide ot2 without-rdz
222100002,242100002,-1,NA,dulaglutide ot2 with-rdz,liraglutide ot2 with-rdz
221200000,241200000,-1,NA,dulaglutide main no-met,liraglutide main no-met
221210000,241210000,-1,NA,dulaglutide no-met younger-age,liraglutide no-met younger-age
221220000,241220000,-1,NA,dulaglutide no-met middle-age,liraglutide no-met middle-age
221230000,241230000,-1,NA,dulaglutide no-met older-age,liraglutide no-met older-age
221200010,241200010,-1,NA,dulaglutide no-met low-cvr,liraglutide no-met low-cvr
221200020,241200020,-1,NA,dulaglutide no-met higher-cvr,liraglutide no-met higher-cvr
221201000,241201000,-1,NA,dulaglutide no-met female,liraglutide no-met female
221202000,241202000,-1,NA,dulaglutide no-met male,liraglutide no-met male
221200100,241200100,-1,NA,dulaglutide no-met black,liraglutide no-met black
221200001,241200001,-1,NA,dulaglutide no-met without-rdz,liraglutide no-met without-rdz
221200002,241200002,-1,NA,dulaglutide no-met with-rdz,liraglutide no-met with-rdz
222200000,242200000,-1,NA,dulaglutide main ot2 no-met,liraglutide main ot2 no-met
222210000,242210000,-1,NA,dulaglutide ot2 no-met younger-age,liraglutide ot2 no-met younger-age
222220000,242220000,-1,NA,dulaglutide ot2 no-met middle-age,liraglutide ot2 no-met middle-age
222230000,242230000,-1,NA,dulaglutide ot2 no-met older-age,liraglutide ot2 no-met older-age
222200010,242200010,-1,NA,dulaglutide ot2 no-met low-cvr,liraglutide ot2 no-met low-cvr
222200020,242200020,-1,NA,dulaglutide ot2 no-met higher-cvr,liraglutide ot2 no-met higher-cvr
222201000,242201000,-1,NA,dulaglutide ot2 no-met female,liraglutide ot2 no-met female
222202000,242202000,-1,NA,dulaglutide ot2 no-met male,liraglutide ot2 no-met male
222200100,242200100,-1,NA,dulaglutide ot2 no-met black,liraglutide ot2 no-met black
222200001,242200001,-1,NA,dulaglutide ot2 no-met without-rdz,liraglutide ot2 no-met without-rdz
222200002,242200002,-1,NA,dulaglutide ot2 no-met with-rdz,liraglutide ot2 no-met with-rdz
221100000,251100000,-1,NA,dulaglutide main,lixisenatide main
221110000,251110000,-1,NA,dulaglutide younger-age,lixisenatide younger-age
221120000,251120000,-1,NA,dulaglutide middle-age,lixisenatide middle-age
221130000,251130000,-1,NA,dulaglutide older-age,lixisenatide older-age
221100010,251100010,-1,NA,dulaglutide low-cvr,lixisenatide low-cvr
221100020,251100020,-1,NA,dulaglutide higher-cvr,lixisenatide higher-cvr
221101000,251101000,-1,NA,dulaglutide female,lixisenatide female
221102000,251102000,-1,NA,dulaglutide male,lixisenatide male
221100100,251100100,-1,NA,dulaglutide black,lixisenatide black
221100001,251100001,-1,NA,dulaglutide without-rdz,lixisenatide without-rdz
221100002,251100002,-1,NA,dulaglutide with-rdz,lixisenatide with-rdz
222100000,252100000,-1,NA,dulaglutide main ot2,lixisenatide main ot2
222110000,252110000,-1,NA,dulaglutide ot2 younger-age,lixisenatide ot2 younger-age
222120000,252120000,-1,NA,dulaglutide ot2 middle-age,lixisenatide ot2 middle-age
222130000,252130000,-1,NA,dulaglutide ot2 older-age,lixisenatide ot2 older-age
222100010,252100010,-1,NA,dulaglutide ot2 low-cvr,lixisenatide ot2 low-cvr
222100020,252100020,-1,NA,dulaglutide ot2 higher-cvr,lixisenatide ot2 higher-cvr
222101000,252101000,-1,NA,dulaglutide ot2 female,lixisenatide ot2 female
222102000,252102000,-1,NA,dulaglutide ot2 male,lixisenatide ot2 male
222100100,252100100,-1,NA,dulaglutide ot2 black,lixisenatide ot2 black
222100001,252100001,-1,NA,dulaglutide ot2 without-rdz,lixisenatide ot2 without-rdz
222100002,252100002,-1,NA,dulaglutide ot2 with-rdz,lixisenatide ot2 with-rdz
221200000,251200000,-1,NA,dulaglutide main no-met,lixisenatide main no-met
221210000,251210000,-1,NA,dulaglutide no-met younger-age,lixisenatide no-met younger-age
221220000,251220000,-1,NA,dulaglutide no-met middle-age,lixisenatide no-met middle-age
221230000,251230000,-1,NA,dulaglutide no-met older-age,lixisenatide no-met older-age
221200010,251200010,-1,NA,dulaglutide no-met low-cvr,lixisenatide no-met low-cvr
221200020,251200020,-1,NA,dulaglutide no-met higher-cvr,lixisenatide no-met higher-cvr
221201000,251201000,-1,NA,dulaglutide no-met female,lixisenatide no-met female
221202000,251202000,-1,NA,dulaglutide no-met male,lixisenatide no-met male
221200100,251200100,-1,NA,dulaglutide no-met black,lixisenatide no-met black
221200001,251200001,-1,NA,dulaglutide no-met without-rdz,lixisenatide no-met without-rdz
221200002,251200002,-1,NA,dulaglutide no-met with-rdz,lixisenatide no-met with-rdz
222200000,252200000,-1,NA,dulaglutide main ot2 no-met,lixisenatide main ot2 no-met
222210000,252210000,-1,NA,dulaglutide ot2 no-met younger-age,lixisenatide ot2 no-met younger-age
222220000,252220000,-1,NA,dulaglutide ot2 no-met middle-age,lixisenatide ot2 no-met middle-age
222230000,252230000,-1,NA,dulaglutide ot2 no-met older-age,lixisenatide ot2 no-met older-age
222200010,252200010,-1,NA,dulaglutide ot2 no-met low-cvr,lixisenatide ot2 no-met low-cvr
222200020,252200020,-1,NA,dulaglutide ot2 no-met higher-cvr,lixisenatide ot2 no-met higher-cvr
222201000,252201000,-1,NA,dulaglutide ot2 no-met female,lixisenatide ot2 no-met female
222202000,252202000,-1,NA,dulaglutide ot2 no-met male,lixisenatide ot2 no-met male
222200100,252200100,-1,NA,dulaglutide ot2 no-met black,lixisenatide ot2 no-met black
222200001,252200001,-1,NA,dulaglutide ot2 no-met without-rdz,lixisenatide ot2 no-met without-rdz
222200002,252200002,-1,NA,dulaglutide ot2 no-met with-rdz,lixisenatide ot2 no-met with-rdz
221100000,261100000,-1,NA,dulaglutide main,semaglutide main
221110000,261110000,-1,NA,dulaglutide younger-age,semaglutide younger-age
221120000,261120000,-1,NA,dulaglutide middle-age,semaglutide middle-age
221130000,261130000,-1,NA,dulaglutide older-age,semaglutide older-age
221100010,261100010,-1,NA,dulaglutide low-cvr,semaglutide low-cvr
221100020,261100020,-1,NA,dulaglutide higher-cvr,semaglutide higher-cvr
221101000,261101000,-1,NA,dulaglutide female,semaglutide female
221102000,261102000,-1,NA,dulaglutide male,semaglutide male
221100100,261100100,-1,NA,dulaglutide black,semaglutide black
221100001,261100001,-1,NA,dulaglutide without-rdz,semaglutide without-rdz
221100002,261100002,-1,NA,dulaglutide with-rdz,semaglutide with-rdz
222100000,262100000,-1,NA,dulaglutide main ot2,semaglutide main ot2
222110000,262110000,-1,NA,dulaglutide ot2 younger-age,semaglutide ot2 younger-age
222120000,262120000,-1,NA,dulaglutide ot2 middle-age,semaglutide ot2 middle-age
222130000,262130000,-1,NA,dulaglutide ot2 older-age,semaglutide ot2 older-age
222100010,262100010,-1,NA,dulaglutide ot2 low-cvr,semaglutide ot2 low-cvr
222100020,262100020,-1,NA,dulaglutide ot2 higher-cvr,semaglutide ot2 higher-cvr
222101000,262101000,-1,NA,dulaglutide ot2 female,semaglutide ot2 female
222102000,262102000,-1,NA,dulaglutide ot2 male,semaglutide ot2 male
222100100,262100100,-1,NA,dulaglutide ot2 black,semaglutide ot2 black
222100001,262100001,-1,NA,dulaglutide ot2 without-rdz,semaglutide ot2 without-rdz
